row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
431,3441,C3,gpt,gpt-4.1-mini,18403944,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1216,300,no_numeric_mapping_exact_control,530,20,550,1,,[],chatcmpl-EOZk7apQG6ygiYkKoJas9C93SjEBI,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T02:32:54.643873+00:00,2026-09-16T02:32:55.257620+00:00,0.614,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
432,3454,C3,gpt,gpt-4.1-mini,21618245,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1075,300,no_numeric_mapping_exact_control,515,20,535,1,,[],chatcmpl-EOZkMROxLuG9tz4bRHARk3c6mJ3aw,gpt-4.1-mini-2025-04-14,fp_77a162052f,2026-09-16T02:33:09.955135+00:00,2026-09-16T02:33:10.720354+00:00,0.765,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
433,3461,C3,gpt,gpt-4.1-mini,21398266,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,808,300,no_numeric_mapping_exact_control,494,20,514,1,,[],chatcmpl-EOZkVSi0tmtwNDmE1ybxpgRlbCWOH,gpt-4.1-mini-2025-04-14,fp_bae8db394c,2026-09-16T02:33:18.736077+00:00,2026-09-16T02:33:19.424485+00:00,0.688,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
434,3466,C3,gpt,gpt-4.1-mini,24630333,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,2110,300,no_numeric_mapping_exact_control,712,21,733,1,,[],chatcmpl-EOZkbal4ACxVbXr3hl3rGRXrRo3vk,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T02:33:24.830152+00:00,2026-09-16T02:33:25.465016+00:00,0.635,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
435,3473,C3,gpt,gpt-4.1-mini,11566686,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1169,300,no_numeric_mapping_exact_control,527,20,547,1,,[],chatcmpl-EOZklDrx24QUSRgm0gTJJhJgRXBpp,gpt-4.1-mini-2025-04-14,fp_c9c2c1ebf2,2026-09-16T02:33:34.262199+00:00,2026-09-16T02:33:34.746491+00:00,0.484,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
436,3486,C3,gpt,gpt-4.1-mini,18239988,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1153,300,no_numeric_mapping_exact_control,610,20,630,1,,[],chatcmpl-EOZl0fYzBkSA2VRj5cHjVfs6BiUyZ,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:33:49.846345+00:00,2026-09-16T02:33:50.455561+00:00,0.609,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
437,3493,C3,gpt,gpt-4.1-mini,9483814,SUPPORTED,REFUTED,0.1,COMMIT,full,clean,0,full,1613,300,no_numeric_mapping_exact_control,656,21,677,1,,[],chatcmpl-EOZl9xcB9AC6ZzpZgdKR4EUBROcdI,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T02:33:58.652306+00:00,2026-09-16T02:33:59.361161+00:00,0.709,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
438,3498,C3,gpt,gpt-4.1-mini,27554179,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1254,300,no_numeric_mapping_exact_control,545,21,566,1,,[],chatcmpl-EOZlFbyDgwWnzm0iBW4Y6WDMRgF9Q,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T02:34:04.279034+00:00,2026-09-16T02:34:04.891152+00:00,0.612,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
439,3505,C3,gpt,gpt-4.1-mini,20011163,SUPPORTED,INCONCLUSIVE,0.3,SEEK_EVIDENCE,full,clean,0,full,1358,300,no_numeric_mapping_exact_control,532,23,555,1,,[],chatcmpl-EOZlOXcYSaLG51cJ9EVMmNcXazPw0,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T02:34:13.199126+00:00,2026-09-16T02:34:14.209005+00:00,1.01,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: SEEK_EVIDENCE",67
440,3518,C3,gpt,gpt-4.1-mini,12442934,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,892,300,no_numeric_mapping_exact_control,478,20,498,1,,[],chatcmpl-EOZlegm80PFT7kDQt9NWDbF8IVC4b,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T02:34:29.888722+00:00,2026-09-16T02:34:30.722197+00:00,0.833,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
441,3525,C3,gpt,gpt-4.1-mini,19925761,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1833,300,no_numeric_mapping_exact_control,699,20,719,1,,[],chatcmpl-EOZlouEjpKf3hGaeWtz86rWJ3KgSr,gpt-4.1-mini-2025-04-14,fp_ab6257cfad,2026-09-16T02:34:39.306369+00:00,2026-09-16T02:34:39.945879+00:00,0.64,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
442,3530,C3,gpt,gpt-4.1-mini,12070552,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1026,300,no_numeric_mapping_exact_control,484,21,505,1,,[],chatcmpl-EOZltrorSsE6C1U6VpFbmZZ4T37eG,gpt-4.1-mini-2025-04-14,fp_d4a60dcdf8,2026-09-16T02:34:44.738257+00:00,2026-09-16T02:34:45.480317+00:00,0.742,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
443,3537,C3,gpt,gpt-4.1-mini,21228436,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1151,300,no_numeric_mapping_exact_control,472,20,492,1,,[],chatcmpl-EOZm37Gll3ouWLl5TFaSR6bSohFNo,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T02:34:54.475315+00:00,2026-09-16T02:34:54.964118+00:00,0.489,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
444,3550,C3,gpt,gpt-4.1-mini,23761381,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1198,300,no_numeric_mapping_exact_control,495,21,516,1,,[],chatcmpl-EOZmKTkhenET6pvDfPTUP0xmaMkWo,gpt-4.1-mini-2025-04-14,fp_85b431086d,2026-09-16T02:35:11.267113+00:00,2026-09-16T02:35:11.910711+00:00,0.644,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
445,3557,C3,gpt,gpt-4.1-mini,19230985,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1078,300,no_numeric_mapping_exact_control,568,20,588,1,,[],chatcmpl-EOZmSsHviXZX6J4ks779KZDU8CUhO,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T02:35:19.143408+00:00,2026-09-16T02:35:19.754743+00:00,0.611,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
446,3562,C3,gpt,gpt-4.1-mini,26285789,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1418,300,no_numeric_mapping_exact_control,670,20,690,1,,[],chatcmpl-EOZmXWKUPUsmfYSHZRubX6zE5vdfy,gpt-4.1-mini-2025-04-14,fp_f1951aa9a9,2026-09-16T02:35:24.643632+00:00,2026-09-16T02:35:25.174837+00:00,0.531,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
447,3569,C3,gpt,gpt-4.1-mini,9044116,REFUTED,INCONCLUSIVE,0.2,SEEK_EVIDENCE,full,clean,0,full,1706,300,no_numeric_mapping_exact_control,655,23,678,1,,[],chatcmpl-EOZmebcZf5UY1FSWW2nld00zlNxI6,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T02:35:31.852603+00:00,2026-09-16T02:35:32.544611+00:00,0.692,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",67
448,3582,C3,gpt,gpt-4.1-mini,25156467,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1917,300,no_numeric_mapping_exact_control,716,20,736,1,,[],chatcmpl-EOZmuJsSIkD4PurXcAsnRudZtmjCH,gpt-4.1-mini-2025-04-14,fp_7681b9e269,2026-09-16T02:35:47.294862+00:00,2026-09-16T02:35:48.111300+00:00,0.816,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
449,3589,C3,gpt,gpt-4.1-mini,24073931,REFUTED,INCONCLUSIVE,0.3,ABSTAIN,full,clean,0,full,2162,300,no_numeric_mapping_exact_control,736,22,758,1,,[],chatcmpl-EOZn3wmO07xaskqtRooTcv7VdqWj2,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T02:35:56.830866+00:00,2026-09-16T02:35:57.531604+00:00,0.701,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: ABSTAIN",61
450,3594,C3,gpt,gpt-4.1-mini,2503176,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1877,300,no_numeric_mapping_exact_control,693,20,713,1,,[],chatcmpl-EOZn9RV8aWuiT4mXWdPtwlzLCWB9U,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T02:36:02.962020+00:00,2026-09-16T02:36:03.575252+00:00,0.613,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
451,3601,C3,gpt,gpt-4.1-mini,23264436,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1096,300,no_numeric_mapping_exact_control,582,20,602,1,,[],chatcmpl-EOZnJEtrO6HT1zCcDSWdhrwnSV4w1,gpt-4.1-mini-2025-04-14,fp_1d9520bdc2,2026-09-16T02:36:12.182773+00:00,2026-09-16T02:36:12.787762+00:00,0.605,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
452,3614,C3,gpt,gpt-4.1-mini,21252642,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1209,300,no_numeric_mapping_exact_control,482,21,503,1,,[],chatcmpl-EOZnZIefvBr4XOSVtIvmGIA83DtQz,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T02:36:29.077506+00:00,2026-09-16T02:36:29.789469+00:00,0.712,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
453,3621,C3,gpt,gpt-4.1-mini,20674150,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1612,300,no_numeric_mapping_exact_control,701,20,721,1,,[],chatcmpl-EOZnj9OPXzeTC2jcgP1xglH3co76J,gpt-4.1-mini-2025-04-14,fp_73ba833c7d,2026-09-16T02:36:38.407188+00:00,2026-09-16T02:36:39.105188+00:00,0.698,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
454,3626,C3,gpt,gpt-4.1-mini,21946341,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1293,300,no_numeric_mapping_exact_control,592,21,613,1,,[],chatcmpl-EOZnp4ImMfEmsBXp2Itlxb12Wfldb,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T02:36:44.744448+00:00,2026-09-16T02:36:45.455717+00:00,0.711,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
455,3633,C3,gpt,gpt-4.1-mini,17601244,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1014,300,no_numeric_mapping_exact_control,482,20,502,1,,[],chatcmpl-EOZnz4KE5ti0JwnEdZ5Ig7byaA6y6,gpt-4.1-mini-2025-04-14,fp_27270670a9,2026-09-16T02:36:54.582763+00:00,2026-09-16T02:36:55.389555+00:00,0.807,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
456,3646,C3,gpt,gpt-4.1-mini,23621776,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1275,300,no_numeric_mapping_exact_control,544,21,565,1,,[],chatcmpl-EOZoFYLqlMJyv7ghMu6ZImPWRuE7q,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T02:37:10.355346+00:00,2026-09-16T02:37:10.952544+00:00,0.597,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
457,3653,C3,gpt,gpt-4.1-mini,24013712,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1375,300,no_numeric_mapping_exact_control,608,20,628,1,,[],chatcmpl-EOZoOTJb0SpX6p2474efPOzU3j35m,gpt-4.1-mini-2025-04-14,fp_d3f60a4dbc,2026-09-16T02:37:19.469686+00:00,2026-09-16T02:37:20.271982+00:00,0.802,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
458,3658,C3,gpt,gpt-4.1-mini,21951591,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1645,300,no_numeric_mapping_exact_control,569,20,589,1,,[],chatcmpl-EOZoVuWE3WqmtBoULkfjhJRKzkA4f,gpt-4.1-mini-2025-04-14,fp_27270670a9,2026-09-16T02:37:26.623359+00:00,2026-09-16T02:37:27.234802+00:00,0.611,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
459,3665,C3,gpt,gpt-4.1-mini,20684175,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1214,300,no_numeric_mapping_exact_control,594,20,614,1,,[],chatcmpl-EOZoe9ZnFlzTvMhrz2TgHWxTHJriL,gpt-4.1-mini-2025-04-14,fp_e8e59f8bfb,2026-09-16T02:37:35.540398+00:00,2026-09-16T02:37:36.141827+00:00,0.601,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
460,3678,C3,gpt,gpt-4.1-mini,17323047,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1113,300,no_numeric_mapping_exact_control,511,21,532,1,,[],chatcmpl-EOZoxqWWe1hURWFfixPPLG8sPz0Cs,gpt-4.1-mini-2025-04-14,fp_d3f60a4dbc,2026-09-16T02:37:52.437438+00:00,2026-09-16T02:37:56.009737+00:00,3.572,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
461,3685,C3,gpt,gpt-4.1-mini,23361217,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1106,300,no_numeric_mapping_exact_control,543,20,563,1,,[],chatcmpl-EOZp66gtZzBfm9SLenbsTHR7Sn1M3,gpt-4.1-mini-2025-04-14,fp_3ad92fda13,2026-09-16T02:38:03.400295+00:00,2026-09-16T02:38:04.201047+00:00,0.801,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
462,3690,C3,gpt,gpt-4.1-mini,22042121,REFUTED,INCONCLUSIVE,0.3,SEEK_EVIDENCE,full,clean,0,full,1158,300,no_numeric_mapping_exact_control,555,23,578,1,,[],chatcmpl-EOZpCXz8O94Qt6OzFNDGr5eA2L1NL,gpt-4.1-mini-2025-04-14,fp_91f6cdc319,2026-09-16T02:38:09.603797+00:00,2026-09-16T02:38:10.755552+00:00,1.152,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: SEEK_EVIDENCE",67
463,3697,C3,gpt,gpt-4.1-mini,15041506,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,741,300,no_numeric_mapping_exact_control,436,20,456,1,,[],chatcmpl-EOZpM4CkQu4Gutcwce7b8iS7DUpiR,gpt-4.1-mini-2025-04-14,fp_e941d48efd,2026-09-16T02:38:19.881681+00:00,2026-09-16T02:38:20.385778+00:00,0.504,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
464,3710,C3,gpt,gpt-4.1-mini,21739621,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1198,300,no_numeric_mapping_exact_control,671,20,691,1,,[],chatcmpl-EOZpaOixRhtlit4DrA6dsYsVrLnGk,gpt-4.1-mini-2025-04-14,fp_477f138a18,2026-09-16T02:38:33.631308+00:00,2026-09-16T02:38:34.306581+00:00,0.675,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
465,3717,C3,gpt,gpt-4.1-mini,18708308,REFUTED,INCONCLUSIVE,0.2,COMMIT,full,clean,0,full,1331,300,no_numeric_mapping_exact_control,542,21,563,1,,[],chatcmpl-EOZpjB9hYLKzD6JDWoZ8QNC01Bx9o,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T02:38:42.298903+00:00,2026-09-16T02:38:43.318486+00:00,1.02,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",60
466,3722,C3,gpt,gpt-4.1-mini,26686513,INCONCLUSIVE,INCONCLUSIVE,0.3,SEEK_EVIDENCE,full,clean,1,full,1191,300,no_numeric_mapping_exact_control,635,23,658,1,,[],chatcmpl-EOZprUgWRtQ42yHCqmRVXD4mdFNeU,gpt-4.1-mini-2025-04-14,fp_bae8db394c,2026-09-16T02:38:49.935873+00:00,2026-09-16T02:38:51.407694+00:00,1.472,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: SEEK_EVIDENCE",67
467,3729,C3,gpt,gpt-4.1-mini,16100194,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1256,300,no_numeric_mapping_exact_control,555,20,575,1,,[],chatcmpl-EOZq0aamVSJ7ZiAQrOfhi4a3aRYBw,gpt-4.1-mini-2025-04-14,fp_376003153f,2026-09-16T02:38:59.412630+00:00,2026-09-16T02:39:00.008659+00:00,0.596,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
468,3742,C3,gpt,gpt-4.1-mini,15222284,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1758,300,no_numeric_mapping_exact_control,728,20,748,1,,[],chatcmpl-EOZqHneP9tuemy8AE12rWoiHY5dJS,gpt-4.1-mini-2025-04-14,fp_eb78327c64,2026-09-16T02:39:16.701167+00:00,2026-09-16T02:39:17.420797+00:00,0.72,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
469,3749,C3,gpt,gpt-4.1-mini,22644412,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1293,300,no_numeric_mapping_exact_control,636,20,656,1,,[],chatcmpl-EOZqQwoNMT6y83796cA3OR4VxTwBo,gpt-4.1-mini-2025-04-14,fp_eb78327c64,2026-09-16T02:39:25.305282+00:00,2026-09-16T02:39:25.853559+00:00,0.548,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
470,3754,C3,gpt,gpt-4.1-mini,27096199,REFUTED,REFUTED,0.1,COMMIT,full,clean,1,full,1535,300,no_numeric_mapping_exact_control,652,21,673,1,,[],chatcmpl-EOZqVjI53AOGR2hya01TCaSVvRAm6,gpt-4.1-mini-2025-04-14,fp_29ccb580a1,2026-09-16T02:39:31.054583+00:00,2026-09-16T02:39:31.576905+00:00,0.522,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
471,3761,C3,gpt,gpt-4.1-mini,22979954,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1267,300,no_numeric_mapping_exact_control,571,20,591,1,,[],chatcmpl-EOZqfr1mY8xgSWajk5LoddfkTtY5Q,gpt-4.1-mini-2025-04-14,fp_be4674642a,2026-09-16T02:39:40.358284+00:00,2026-09-16T02:39:40.969591+00:00,0.611,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
472,3774,C3,gpt,gpt-4.1-mini,15800018,SUPPORTED,INCONCLUSIVE,0.3,ABSTAIN,full,clean,0,full,1102,300,no_numeric_mapping_exact_control,642,22,664,1,,[],chatcmpl-EOZquqVef919RpA9eZyukNvmf3vgg,gpt-4.1-mini-2025-04-14,fp_27fa8c7d29,2026-09-16T02:39:55.432064+00:00,2026-09-16T02:39:56.021874+00:00,0.59,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.3
ACTION: ABSTAIN",61
473,3781,C3,gpt,gpt-4.1-mini,21276532,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1471,300,no_numeric_mapping_exact_control,602,20,622,1,,[],chatcmpl-EOZr2jlrpJ5F69PD9lUZtD2H104uz,gpt-4.1-mini-2025-04-14,fp_49a808c39e,2026-09-16T02:40:03.407503+00:00,2026-09-16T02:40:04.010020+00:00,0.603,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
474,3786,C3,gpt,gpt-4.1-mini,27044366,INCONCLUSIVE,REFUTED,0.1,COMMIT,full,clean,0,full,1713,300,no_numeric_mapping_exact_control,666,21,687,1,,[],chatcmpl-EOZr8eiYr3eXqqopES06K3YpD4hVv,gpt-4.1-mini-2025-04-14,fp_7801f140fb,2026-09-16T02:40:09.760667+00:00,2026-09-16T02:40:10.563084+00:00,0.802,"DECISION: REFUTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",55
475,3793,C3,gpt,gpt-4.1-mini,23587089,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1800,300,no_numeric_mapping_exact_control,622,20,642,1,,[],chatcmpl-EOZrHTJ69vKNC5K2eFpwX6oRKlaEP,gpt-4.1-mini-2025-04-14,fp_6bc8ee4e86,2026-09-16T02:40:18.765550+00:00,2026-09-16T02:40:19.267138+00:00,0.502,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
476,3806,C3,gpt,gpt-4.1-mini,11438275,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,771,300,no_numeric_mapping_exact_control,430,20,450,1,,[],chatcmpl-EOZrVy3TGUsLqjcVCp6tLeRj66p1F,gpt-4.1-mini-2025-04-14,fp_276fc628c7,2026-09-16T02:40:33.110364+00:00,2026-09-16T02:40:33.706833+00:00,0.596,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
477,3813,C3,gpt,gpt-4.1-mini,15943725,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1937,300,no_numeric_mapping_exact_control,691,20,711,1,,[],chatcmpl-EOZresfKBtW3sTZ5SDc1SRcRb9jWJ,gpt-4.1-mini-2025-04-14,fp_46b5f3c708,2026-09-16T02:40:41.612785+00:00,2026-09-16T02:40:42.308181+00:00,0.695,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
478,3818,C3,gpt,gpt-4.1-mini,24450673,REFUTED,INCONCLUSIVE,0.2,ABSTAIN,full,clean,0,full,1639,300,no_numeric_mapping_exact_control,635,22,657,1,,[],chatcmpl-EOZrknSz1kzmIlM9L3UHCfgLkEiAO,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T02:40:47.951170+00:00,2026-09-16T02:40:48.554476+00:00,0.603,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.2
ACTION: ABSTAIN",61
479,3825,C3,gpt,gpt-4.1-mini,24973051,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1275,300,no_numeric_mapping_exact_control,555,20,575,1,,[],chatcmpl-EOZrtaHIHaWiGhYbUZ9kSwcYTZymi,gpt-4.1-mini-2025-04-14,fp_50a4e41e04,2026-09-16T02:40:56.348430+00:00,2026-09-16T02:40:56.952113+00:00,0.604,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
480,3838,C3,gpt,gpt-4.1-mini,10340286,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,full,1395,300,no_numeric_mapping_exact_control,581,20,601,1,,[],chatcmpl-EOZs8j9gSAvCn7sHZQYA1xWilM7wY,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T02:41:11.048814+00:00,2026-09-16T02:41:11.799220+00:00,0.75,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
481,3845,C3,gpt,gpt-4.1-mini,20538207,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1495,300,no_numeric_mapping_exact_control,561,20,581,1,,[],chatcmpl-EOZsGRyyrZeLMTMrkERv75SkxpI8f,gpt-4.1-mini-2025-04-14,fp_492693cdba,2026-09-16T02:41:19.189299+00:00,2026-09-16T02:41:19.786106+00:00,0.597,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
482,3850,C3,gpt,gpt-4.1-mini,18843057,REFUTED,SUPPORTED,0.1,COMMIT,full,clean,0,full,1336,300,no_numeric_mapping_exact_control,571,20,591,1,,[],chatcmpl-EOZsL1EoyWPDmNOW8gUB5fTlhvFQh,gpt-4.1-mini-2025-04-14,fp_3ad92fda13,2026-09-16T02:41:25.026703+00:00,2026-09-16T02:41:25.727721+00:00,0.701,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
483,3857,C3,gpt,gpt-4.1-mini,18847643,REFUTED,INCONCLUSIVE,0.2,SEEK_EVIDENCE,full,clean,0,full,1576,300,no_numeric_mapping_exact_control,615,23,638,1,,[],chatcmpl-EOZsU1Ca6tDRLyG5bcHkrECRda0rw,gpt-4.1-mini-2025-04-14,fp_e941d48efd,2026-09-16T02:41:33.905680+00:00,2026-09-16T02:41:34.431291+00:00,0.526,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.2
ACTION: SEEK_EVIDENCE",67
484,3870,C3,gpt,gpt-4.1-mini,12947068,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1498,300,no_numeric_mapping_exact_control,576,20,596,1,,[],chatcmpl-EOZsiZ7FJ9MaKDStlCL3I6MojIbun,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T02:41:47.955475+00:00,2026-09-16T02:41:48.561666+00:00,0.606,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
485,3877,C3,gpt,gpt-4.1-mini,24487044,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1501,300,no_numeric_mapping_exact_control,630,20,650,1,,[],chatcmpl-EOZssWuxw5GGpTu3XVRLrdBPjdtDf,gpt-4.1-mini-2025-04-14,fp_2d64b11188,2026-09-16T02:41:57.281444+00:00,2026-09-16T02:41:57.797046+00:00,0.516,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
