row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
502,4013,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22023714,REFUTED,INCONCLUSIVE,0.8,SEEK_EVIDENCE,full,clean,0,short,1200,80,explicit_numeric,567,24,591,1,,[],p1TM3jG-fdNmn-a3bc88135e71ef5d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:44:48.772756+00:00,2026-09-16T02:44:50.118239+00:00,1.346,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.8
ACTION: SEEK_EVIDENCE",67
503,4018,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25887165,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,591,20,611,1,,[],p1TM5cq-4YNCb4-a3bc883b4d845e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:44:55.142135+00:00,2026-09-16T02:44:56.261925+00:00,1.12,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
504,4025,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22075911,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,595,20,615,1,,[],p1TM8dF-4YNCb4-a3bc887a89bca290,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:05.283195+00:00,2026-09-16T02:45:06.792013+00:00,1.509,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
505,4038,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19683101,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,615,21,636,1,,[],p1TMDwJ-fdNmn-a3bc88e9e8caaa1d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:23.106368+00:00,2026-09-16T02:45:24.803383+00:00,1.697,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
506,4045,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25810292,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,602,20,622,1,,[],p1TMGfG-4YNCb4-a3bc89237b823d9b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:32.311561+00:00,2026-09-16T02:45:33.638083+00:00,1.327,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
507,4050,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21789019,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,557,20,577,1,,[],p1TMJRG-4YNCb4-a3bc894839345e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:38.227037+00:00,2026-09-16T02:45:39.372898+00:00,1.146,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
508,4057,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24947183,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,654,20,674,1,,[],p1TMLvR-4YNCb4-a3bc897cf92980f3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:46.649885+00:00,2026-09-16T02:45:47.667991+00:00,1.018,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
509,4070,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22382608,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,635,20,655,1,,[],p1TMRNh-4YNCb4-a3bc89da9cf0ff27,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:01.395133+00:00,2026-09-16T02:46:02.721208+00:00,1.326,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
510,4077,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12790890,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,600,21,621,1,,[],p1TMTiU-4YNCb4-a3bc8a0b3ba50fd5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:09.389333+00:00,2026-09-16T02:46:10.707534+00:00,1.318,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
511,4082,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21190419,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1037,80,explicit_numeric,574,21,595,1,,[],p1TMVZa-fdNmn-a3bc8a327d8f0026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:15.635457+00:00,2026-09-16T02:46:16.647483+00:00,1.012,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
512,4089,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12153648,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,80,explicit_numeric,577,24,601,1,,[],p1TMYMA-fdNmn-a3bc8a6d0e89a2ac,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:25.058109+00:00,2026-09-16T02:46:26.579712+00:00,1.522,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
513,4102,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23025584,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,80,explicit_numeric,550,24,574,1,,[],p1TMdGe-4YNCb4-a3bc8ad4bc958130,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:41.637544+00:00,2026-09-16T02:46:42.532429+00:00,0.895,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
514,4109,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26578404,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,558,20,578,1,,[],p1TMfgx-fdNmn-a3bc8b075e2353f0,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:49.727601+00:00,2026-09-16T02:46:50.644492+00:00,0.917,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
515,4114,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18378554,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,965,80,explicit_numeric,546,21,567,1,,[],p1TMhTS-fdNmn-a3bc8b2c8dcef449,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:55.669074+00:00,2026-09-16T02:46:57.505316+00:00,1.836,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
516,4121,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24614851,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,600,20,620,1,,[],p1TMk3w-4YNCb4-a3bc8b6358c6a2a2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:04.481022+00:00,2026-09-16T02:47:05.493034+00:00,1.012,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
517,4134,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12805495,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,589,21,610,1,,[],p1TMpbt-4YNCb4-a3bc8bc30be25e1b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:19.735351+00:00,2026-09-16T02:47:20.749881+00:00,1.015,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
518,4141,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16155169,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,601,21,622,1,,[],p1TMs1Q-4YNCb4-a3bc8bf5880f2544,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:27.828272+00:00,2026-09-16T02:47:28.839876+00:00,1.012,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
519,4146,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8375607,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,556,20,576,1,,[],p1TMtpe-4YNCb4-a3bc8c1bbf68dfaf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:33.972738+00:00,2026-09-16T02:47:34.728686+00:00,0.756,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
520,4153,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21669959,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,597,20,617,1,,[],p1TMw7t-4YNCb4-a3bc8c4bdc77b225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:41.649800+00:00,2026-09-16T02:47:42.664624+00:00,1.015,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
521,4166,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23252468,REFUTED,INCONCLUSIVE,0.8,SEEK_EVIDENCE,full,clean,0,short,1200,80,explicit_numeric,555,24,579,1,,[],p1TN1oN-fdNmn-a3bc8cae3f50a314,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:57.375830+00:00,2026-09-16T02:47:58.231248+00:00,0.855,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.8
ACTION: SEEK_EVIDENCE",67
522,4173,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18472368,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,648,20,668,1,,[],p1TN4Zd-fdNmn-a3bc8ce8598aa837,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:06.632829+00:00,2026-09-16T02:48:07.547551+00:00,0.915,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
523,4178,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12094116,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,80,explicit_numeric,541,24,565,1,,[],p1TN6aa-4YNCb4-a3bc8d12e9738130,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:13.507068+00:00,2026-09-16T02:48:14.920542+00:00,1.414,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
524,4185,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19542542,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,short,1166,80,explicit_numeric,572,21,593,1,,[],p1TN8vq-fdNmn-a3bc8d442ba42544,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:21.378221+00:00,2026-09-16T02:48:22.394796+00:00,1.017,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
525,4198,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10158597,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,548,20,568,1,,[],p1TNDPx-fdNmn-a3bc8da20c192bc5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:36.335349+00:00,2026-09-16T02:48:37.244739+00:00,0.909,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
526,4205,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24061619,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,80,explicit_numeric,616,24,640,1,,[],p1TNFfH-4YNCb4-a3bc8dd1ef82a294,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:44.017632+00:00,2026-09-16T02:48:44.922962+00:00,0.905,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
527,4210,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22813804,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,583,20,603,1,,[],p1TNHKv-4YNCb4-a3bc8df4e9b73282,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:49.645424+00:00,2026-09-16T02:48:51.272642+00:00,1.627,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
528,4217,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22876568,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,626,21,647,1,,[],p1TNL1W-fdNmn-a3bc8e2d1cdeb225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:58.657615+00:00,2026-09-16T02:48:59.463552+00:00,0.806,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
529,4230,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19108857,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1182,80,explicit_numeric,577,24,601,1,,[],p1TNQST-4YNCb4-a3bc8e8a7d8cdf96,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:13.616080+00:00,2026-09-16T02:49:14.618762+00:00,1.003,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
530,4237,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,14978612,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,553,21,574,1,,[],p1TNSiB-fdNmn-a3bc8eb9fa53a310,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:21.184659+00:00,2026-09-16T02:49:22.095515+00:00,0.911,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
531,4242,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11146778,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,594,21,615,1,,[],p1TNUSo-fdNmn-a3bc8ede6afaa290,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:27.016573+00:00,2026-09-16T02:49:28.137812+00:00,1.121,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
532,4249,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27989969,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,640,21,661,1,,[],p1TNWpp-4YNCb4-a3bc8f10bb532df2,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:35.056895+00:00,2026-09-16T02:49:35.817369+00:00,0.761,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
533,4262,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25487603,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,881,80,explicit_numeric,565,20,585,1,,[],p1TNazC-fdNmn-a3bc8f67d8080026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:49.044576+00:00,2026-09-16T02:49:50.254711+00:00,1.21,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
534,4269,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,28177278,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,574,20,594,1,,[],p1TNe6Q-4YNCb4-a3bc8fa96a2a88df,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:59.492653+00:00,2026-09-16T02:50:00.599140+00:00,1.107,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
535,4274,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23422012,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,80,explicit_numeric,628,24,652,1,,[],p1TNftK-4YNCb4-a3bc8fcf3da7a2b8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:05.538820+00:00,2026-09-16T02:50:06.639517+00:00,1.101,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
536,4281,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18375490,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,935,80,explicit_numeric,535,21,556,1,,[],p1TNiLT-4YNCb4-a3bc90024fc728bf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:13.720721+00:00,2026-09-16T02:50:15.139689+00:00,1.419,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
537,4294,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21123461,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,611,20,631,1,,[],p1TNnm9-4YNCb4-a3bc905fcff84e9c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:28.672440+00:00,2026-09-16T02:50:29.986271+00:00,1.314,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
538,4301,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17489316,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,short,947,80,explicit_numeric,550,20,570,1,,[],p1TNq1b-4YNCb4-a3bc908f1e6c0d24,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:36.240008+00:00,2026-09-16T02:50:37.563420+00:00,1.323,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
539,4306,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22233470,REFUTED,REFUTED,0.4,ABSTAIN,full,clean,1,short,1200,80,explicit_numeric,543,23,566,1,,[],p1TNrpE-fdNmn-a3bc90b4cb88a2c4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:42.277266+00:00,2026-09-16T02:50:43.094629+00:00,0.817,"DECISION: REFUTED
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",56
540,4313,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9444542,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,short,1031,80,explicit_numeric,531,21,552,1,,[],p1TNuFB-4YNCb4-a3bc90e80dcdd866,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:50.492650+00:00,2026-09-16T02:50:51.800629+00:00,1.308,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
541,4326,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9542484,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,582,20,602,1,,[],p1TNzH4-4YNCb4-a3bc9151efb1efec,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:07.470834+00:00,2026-09-16T02:51:08.386672+00:00,0.916,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
542,4333,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25819796,SUPPORTED,INCONCLUSIVE,0.8,SEEK_EVIDENCE,full,clean,0,short,1200,80,explicit_numeric,550,24,574,1,,[],p1TP2gs-fdNmn-a3bc91844d72a2b8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:15.464625+00:00,2026-09-16T02:51:16.373134+00:00,0.909,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.8
ACTION: SEEK_EVIDENCE",67
543,4338,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17335331,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,577,20,597,1,,[],p1TP4Pr-4YNCb4-a3bc91a87972ff27,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:21.293865+00:00,2026-09-16T02:51:22.722254+00:00,1.428,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
544,4345,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24191126,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1049,80,explicit_numeric,559,20,579,1,,[],p1TP6sz-fdNmn-a3bc91dc6f9b2bc8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:29.589994+00:00,2026-09-16T02:51:30.812059+00:00,1.222,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
545,4358,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18322741,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,626,20,646,1,,[],p1TPBRr-4YNCb4-a3bc923c58875b53,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:44.957847+00:00,2026-09-16T02:51:45.662017+00:00,0.704,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
546,4365,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15475728,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1033,80,explicit_numeric,575,20,595,1,,[],p1TPDfd-fdNmn-a3bc926b0ab62e68,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:52.430311+00:00,2026-09-16T02:51:53.444425+00:00,1.014,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
547,4370,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18799291,REFUTED,SUPPORTED,0.4,ABSTAIN,full,clean,0,short,1200,80,explicit_numeric,602,22,624,1,,[],p1TPFVG-fdNmn-a3bc92916f9fc521,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:58.573415+00:00,2026-09-16T02:51:59.586107+00:00,1.013,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.4
ACTION: ABSTAIN",58
548,4377,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8738894,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,short,1200,80,explicit_numeric,610,24,634,1,,[],p1TPHwq-4YNCb4-a3bc92c55daaa26d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:06.867375+00:00,2026-09-16T02:52:07.885754+00:00,1.018,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
549,4390,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24793469,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1114,80,explicit_numeric,552,20,572,1,,[],p1TPNWq-4YNCb4-a3bc93256872b225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:22.227715+00:00,2026-09-16T02:52:23.140076+00:00,0.912,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
550,4397,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17621202,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,short,1025,80,explicit_numeric,532,20,552,1,,[],p1TPQhB-fdNmn-a3bc9352f995a29a,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:29.507470+00:00,2026-09-16T02:52:30.410063+00:00,0.903,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
551,4402,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17453263,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,558,20,578,1,,[],p1TPSB2-fdNmn-a3bc93721ead1fde,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:34.521583+00:00,2026-09-16T02:52:36.247121+00:00,1.726,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
552,4409,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26200172,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,554,20,574,1,,[],p1TPUXf-fdNmn-a3bc93a3a80d18fe,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:42.405363+00:00,2026-09-16T02:52:43.415334+00:00,1.01,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
553,4422,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21457946,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,533,20,553,1,,[],p1TPZA7-4YNCb4-a3bc94052d01f2b5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:58.016225+00:00,2026-09-16T02:52:59.288688+00:00,1.272,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
554,4429,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17179167,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,short,1200,80,explicit_numeric,599,21,620,1,,[],p1TPbcj-fdNmn-a3bc9438ad0c3189,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:53:06.264624+00:00,2026-09-16T02:53:07.273671+00:00,1.009,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
555,4434,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12848629,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,short,1200,80,explicit_numeric,566,20,586,1,,[],p1TPdDX-4YNCb4-a3bc945a8c873189,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:53:11.686537+00:00,2026-09-16T02:53:16.685474+00:00,4.999,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
556,4441,C0,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10401824,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,short,1200,80,explicit_numeric,644,20,664,1,,[],p1TPh6Y-fdNmn-a3bc94abdc3d18fe,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:53:24.695441+00:00,2026-09-16T02:53:25.808977+00:00,1.114,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
